video_id,url,title,description,published_at,duration,thumbnail,playlist,content_type,primary_topic,secondary_topics,treatment,concern,doctor,location,patient_case,search_intent,best_destination_url,embed_priority,transcript_available,needs_manual_review,notes
ykiwThYOKpA,https://www.youtube.com/watch?v=ykiwThYOKpA,Hair Loss Treatment in Bhubaneswar | ADVANCED PRP Treatment @RadianceClinics,"Mr Om Prakash Sharing his easy experience how of overcoming the Hair-loss problem through PRP ( Platelet-Rich Plasma ) treatment @RadianceClinics Bhubaneswar ,Odisha. and very happy with his results in 5 months as you can see in this video. Individual who are looking for hair transplant in India, should visit Radiance Clinics Bhubaneswar for quality and effective treatment .To have treatment from best skin & hair spe",2021-08-27,PT1M16S,https://i.ytimg.com/vi/ykiwThYOKpA/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,,"Bhubaneswar, Odisha",,hair loss education,/concerns/hair-loss-scalp,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
oB4ug_cPEhk,https://www.youtube.com/watch?v=oB4ug_cPEhk,5 Months Hair Restoration Result by PRP Treatment | Without Hair Transplant @RadianceClinics,"Aman Hussain explaining how easy it is to overcome the Hair-loss problem through proper hair-care Treatments in Bhubaneswar ,Odisha , sharing his experience at Radiance Clinics. He got this result in just 5 months only by the PRP treatment at Radiance Clinics and very happy with his results as you can see in this video. Individual who are looking for hair transplant in India, should visit Radiance Clinics Bhubaneswar",2021-08-23,PT38S,https://i.ytimg.com/vi/oB4ug_cPEhk/maxresdefault.jpg,Radiance Clinic - Videos,HAIR_TRANSPLANT_RESULT,Hair Transplant,,,/concerns/hair-transplant,,"Bhubaneswar, Odisha",candidate-only,result research,/results,LOW,false,true,yt-dlp public metadata merged with official channel RSS
4WlBbtQV_UI,https://www.youtube.com/watch?v=4WlBbtQV_UI,Amazing result in Hairline Restoration | @RadianceClinicsBhubaneswar,"At Radiance Clinic Bhubaneswar, our objective is to bring you the latest and the most effective techniques in hair transplant ensuring the highest level of care and attention. As one of the best & the oldest hair transplant centers in Odisha, we provide you with all the information about hair transplant which helps you understand the right hair fall treatment for you. This, in turn, allows you to make an informed cho",2021-08-09,PT1M9S,https://i.ytimg.com/vi/4WlBbtQV_UI/maxresdefault.jpg,Radiance Clinic - Videos,HAIR_TRANSPLANT_RESULT,Hair Transplant,,,/concerns/hair-transplant,,"Bhubaneswar, Odisha",candidate-only,result research,/results,MEDIUM,false,true,yt-dlp public metadata merged with official channel RSS
bw_aEWt41rU,https://www.youtube.com/watch?v=bw_aEWt41rU,The Most advanced Skin Care Treatments @RadianceClinics Bhubaneswar. Odisha. Trusted By 25000+,"Radiance Clinics is an ISO 9001:2000 certified skin clinic in Bhubaneswar renowned for providing the best skincare and cosmetic services that are scientifically proven. We take pride in having the best skin specialist in Bhubaneswar, well-known for delivering the best cosmetic surgery treatments. Our qualified skin specialists focus on helping people take care of their individual skincare and beauty needs by using th",2021-07-21,PT1M1S,https://i.ytimg.com/vi/bw_aEWt41rU/maxresdefault.jpg,Radiance Clinic - Videos,PROCEDURE,Skin Health,,,/concerns/skin-texture,,"Bhubaneswar, Odisha",,skin health education,/skin-clinic-bhubaneswar,MEDIUM,false,false,yt-dlp public metadata merged with official channel RSS
YcDpJg4J3f4,https://www.youtube.com/watch?v=YcDpJg4J3f4,Why Choose Radiance Clinic Bhubaneswar,"At Radiance Clinic Bhubaneswar, our objective is to bring you the latest and the most effective techniques in hair transplant ensuring the highest level of care and attention. As one of the best & the Oldest hair transplant centres in Odisha, we provide you with all the information about hair transplant which helps you understand the right hair fall treatment for you. This, in turn, allows you to make an informed cho",2021-07-02,PT27S,https://i.ytimg.com/vi/YcDpJg4J3f4/maxresdefault.jpg,Radiance Clinic - Videos,FAQ,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
CPlPVkoEirs,https://www.youtube.com/watch?v=CPlPVkoEirs,Amazing Hair Transplant Result The Most Trusted & Experienced Clinic Of Odisha @RadianceClinics,"If you are searching for a hair transplant clinic in Bhubaneswar, then the primary step you take is to search over the internet. You must have realized how difficult it is as you come in front of various choices. Google brings you in front of many clinics in Bhubaneswar and some even offering significant discounts. You know that a significant discount is not the criteria that will help you decide on the clinic where",2021-06-21,PT3M1S,https://i.ytimg.com/vi/CPlPVkoEirs/maxresdefault.jpg,Radiance Clinic - Videos,HAIR_TRANSPLANT_RESULT,Hair Transplant,,,/concerns/hair-transplant,,"Bhubaneswar, Odisha",candidate-only,result research,/results,MEDIUM,false,true,yt-dlp public metadata merged with official channel RSS
NCmAGymASq0,https://www.youtube.com/watch?v=NCmAGymASq0,Amazing Hair Transplant Result at @RadianceClinics . Bhubaneswar,"Mr Sanjay explaining how easy it is to overcome the Hair-loss problem through proper hair transplant surgery in Bhubaneswar ,Odisha , sharing his experience at Radiance Clinics. He got Hair Transplant at Radiance Clinics and very happy with his results in 5 months as you can see in this video. Individual who are looking for hair transplant in India, should visit Radiance Clinics Bhubaneswar for quality and effective",2021-06-20,PT1M42S,https://i.ytimg.com/vi/NCmAGymASq0/maxresdefault.jpg,Radiance Clinic - Videos,HAIR_TRANSPLANT_RESULT,Hair Transplant,,,/concerns/hair-transplant,,"Bhubaneswar, Odisha",candidate-only,result research,/results,MEDIUM,false,true,yt-dlp public metadata merged with official channel RSS
u1sDjPQh9xc,https://www.youtube.com/watch?v=u1sDjPQh9xc,Hair transplant without trimming Only Frontal Area | Hair transplant | Radiance Clinics,"Sometimes client does not want to shave before the hair transplant due to certain reasons . In those type of customers we prefer to do a hair transplant by doing a partial trimming method .The Radiance Clinic Bhubaneswar is the largest and most up-to-date dermatology center in Odisha, it was established following the best practices of Skin & Hair experts. The clinic offers treatment of dermatological and all sorts of",2021-06-15,PT2M25S,https://i.ytimg.com/vi/u1sDjPQh9xc/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
9mWrCIC8djU,https://www.youtube.com/watch?v=9mWrCIC8djU,କେଶ ଝଡ଼ିବା ଓ ପ୍ରତିରୋପଣକୁ ନେଇ ଥିବା ପ୍ରଶ୍ନ ଏବଂ ତାହାର ଉତ୍ତର | ଡା. ସତ୍ୟାର୍ଥ ପ୍ରକାଶ |@RadianceClinics,"କେଶ ଝଡ଼ିବା (ଆଲୋପେସିଆ) କେବଳ ଆପଣଙ୍କ ତ୍ୱଚା କିମ୍ବା ଆପଣଙ୍କ ଶରୀରକୁ ପ୍ରଭାବିତ କରିଥାଏ ଏବଂ ଏହା ଅସ୍ଥାୟୀ କିମ୍ବା ସ୍ଥାୟୀ ହୋଇପାରେ | ଏହା ବଂଶାନୁକ୍ରମିକ, ହରମୋନାଲ ପରିବର୍ତ୍ତନ, ଚିକିତ୍ସା ଅବସ୍ଥା କିମ୍ବା ବାର୍ଦ୍ଧକ୍ୟର ଏକ ସାଧାରଣ ଅଂଶର ଫଳାଫଳ ହୋଇପାରେ | ଯେକେହି ସେମାନଙ୍କ ମୁଣ୍ଡରେ କେଶ ହରାଇ ପାରନ୍ତି, କିନ୍ତୁ ଏହା ପୁରୁଷମାନଙ୍କଠାରେ ଅଧିକ ଦେଖାଯାଏ | ଚନ୍ଦାପଣ ସାଧାରଣତଃ ଆପଣଙ୍କ ତ୍ୱଚାରୁ ଅଧିକ କେଶ ଝଡ଼ିବାକୁ ବୁଝାଯାଏ | ବୟସ ସହିତ ବଂଶାନୁକ୍ରମିକ କେଶ ଝଡ଼ିବା ହେଉଛି ଚନ୍ଦା ହେବାର ସବୁଠାରୁ",2021-06-15,PT5M31S,https://i.ytimg.com/vi/9mWrCIC8djU/maxresdefault.jpg,Radiance Clinic - Videos,PATIENT_EDUCATION,Other,,,,,,,other education,/videos,MEDIUM,false,false,yt-dlp public metadata merged with official channel RSS
SKoqCCvz_2U,https://www.youtube.com/watch?v=SKoqCCvz_2U,Things to Know Before Going for a Hair Transplant | Radiance Skin & Hair Clinics,"If you are planning to have a hair transplant, you need to know about certain precautions. The list of precautions or tasks to take before a hair transplant is not very extensive but it plays a significant role in the result. The steps are simple, and you don’t have to worry too much. To help prevent infection and keep the process running smoothly, patients should ask the professional doctor for precautions. The Radi",2021-06-15,PT2M57S,https://i.ytimg.com/vi/SKoqCCvz_2U/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,,,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
y7MzTLDAr_E,https://www.youtube.com/watch?v=y7MzTLDAr_E,4 Months Hair Transplant Journey From Bald to Bold | Best Hair Transplant in Bhubaneswar,"Mr Yashwant Singh sharing his experience, how easily after 4 months he is happy with the result of proper hair transplant surgery in Radiance Skin & Hair Clinics Bhubaneswar, Odisha. Individuals who are looking for hair transplant in India, should visit Radiance Skin & Hair Clinics for quality and effective treatment. To have treatment from the best skin & hair specialist in Bhubaneswar do contact Radiance Skin & Hai",2021-06-07,PT3M42S,https://i.ytimg.com/vi/y7MzTLDAr_E/maxresdefault.jpg,Radiance Clinic - Videos,PROCEDURE,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,MEDIUM,false,false,yt-dlp public metadata merged with official channel RSS
YRmBWuRBg3A,https://www.youtube.com/watch?v=YRmBWuRBg3A,Common Doubts on Hair Transplant | Best Hair Transplant Centre in Odisha |Radiance Hair Clinics,"How to have best of hair transplantation in Bhubaneswar If you are searching for a hair transplant clinic in Bhubaneswar, then the primary step you take is to search over the internet. You must have realized how difficult it is as you come in front of various choices. Google brings you in front of many clinics in Bhubaneswar and some even offering significant discounts. You know that a significant discount is not the",2021-05-26,PT5M12S,https://i.ytimg.com/vi/YRmBWuRBg3A/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
wwT6CX3a1FY,https://www.youtube.com/watch?v=wwT6CX3a1FY,ମହିଳା ମାନଙ୍କର କେଶ ଝଡ଼ିବାର କାରଣ ଏବଂ ନିରାକରଣ | ରେଡ଼ିଏନ୍ସ କ୍ଲିନିକ ଭୁବନେଶ୍ୱର | ଡ଼କ୍ଟର ସତ୍ୟାର୍ଥ ପ୍ରକାଶ,"କେଶ ଝଡ଼ିବା ସାଧାରଣତଃ ନିମ୍ନଲିଖିତ କାରଣଗୁଡ଼ିକ ମଧ୍ୟରୁ ଗୋଟିଏ କିମ୍ବା ଅଧିକ ସହିତ ଜଡିତ: ବଂଶାନୁକ୍ରମିକ କେଶ ଝଡ଼ିବାର ସବୁଠାରୁ ବ୍ୟାପକ ସ୍ୱୀକୃତିପ୍ରାପ୍ତ କାରଣ ହେଉଛି ଏକ ଅନ୍ତର୍ନିହିତ ଅବସ୍ଥା ଯାହା ପରିପକ୍ୱତା ସହିତ ଘଟେ | ଏହି ଅବସ୍ଥାକୁ ଆଣ୍ଡ୍ରୋଜେନିକ୍ ଆଲୋପେସିଆ, ପୁରୁଷ-ଡିଜାଇନ୍ କେଶହୀନତା ଏବଂ ମହିଳା-ଡିଜାଇନ୍ ସ୍ୱଳ୍ପତା କୁହାଯାଏ | ଏହା ଏକ ନିୟମ ଭାବରେ ପର୍ଯ୍ୟାୟ କ୍ରମେ ଏବଂ ଅପ୍ରତ୍ୟାଶିତ ଉଦାହରଣଗୁଡିକରେ ଘଟେ - ଏକ ସବସିଡିଙ୍ଗ୍ ହେୟାର ଲାଇନ୍ ଏବଂ ପୁରୁଷମାନଙ୍କରେ ଖାଲି ଦାଗ ଏବଂ ମହିଳାମ",2021-05-16,PT2M24S,https://i.ytimg.com/vi/wwT6CX3a1FY/maxresdefault.jpg,Radiance Clinic - Videos,PATIENT_EDUCATION,Other,,,,,,,other education,/videos,MEDIUM,false,false,yt-dlp public metadata merged with official channel RSS
0pS_youEL8U,https://www.youtube.com/watch?v=0pS_youEL8U,ସ୍କିନ କଲର ଏବଂ ଗ୍ଲୋ କେମିତି ବଢ଼ାଇବେ | ରେଡ଼ିଏନ୍ସ କ୍ଲିନିକ ଭୁବନେଶ୍ୱର | ଡ଼କ୍ଟର ସତ୍ୟାର୍ଥ ପ୍ରକାଶ,"Cosmetic clinics are nowadays utilising the best features to whiten the skin tone and bring about the right kind of complexions in people. In this case, Radiance Clinics has earned a great name for itself, especially because of the use of advanced technologies in the process. We have patients coming in with demands that vary from different types of photo laser rejuvenation therapy to simple peels and even injections",2021-05-16,PT1M58S,https://i.ytimg.com/vi/0pS_youEL8U/sddefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Pigmentation,,/treatments/skin-laser/laser-pigmentation-program,/concerns/pigmentation,,,,pigmentation education,/pigmentation-treatment-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
8_OcmciswBE,https://www.youtube.com/watch?v=8_OcmciswBE,"Re-Grow Hair without Hair Transplant | RADIANCE SKIN & HAIR CLINICS | IN BHUBANESWAR ,ODISHA","Aman Hussain explaining how easy it is to overcome the Hair-loss problem through proper PRP treatment (without any surgery ) in Bhubaneswar ,Odisha , sharing his experience at Radiance Clinics. He got PRP Treatment done at Radiance Clinics and very happy with his results in 5 months as you can see in this video. Individual who are suffering from hair loss in India, should visit Radiance Clinics Bhubaneswar for actual",2021-05-08,PT4M5S,https://i.ytimg.com/vi/8_OcmciswBE/maxresdefault.jpg,Radiance Clinic - Videos,PROCEDURE,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,MEDIUM,false,false,yt-dlp public metadata merged with official channel RSS
qBKFQ45lX2M,https://www.youtube.com/watch?v=qBKFQ45lX2M,ଚନ୍ଦାପଣ ର ସଫଳ ଚିକିତ୍ସ୍ୟା | ହେୟାର ଟ୍ରାନ୍ସପ୍ଲାଣ୍ଟ ଭୁବନେଶ୍ୱର | ରେଡ଼ିଏନ୍ସ ହେୟାର ଟ୍ରାନ୍ସପ୍ଲାଣ୍ଟ |,ରେଡ଼ିଏନ୍ସ କ୍ଲିନିକ ଭୁବନେଶ୍ୱର ରେ ଅତ୍ୟାଧୁନିକ ଟେକ୍ନୋଲୋଜିରେ ହେୟାର ଟ୍ରାନ୍ସପ୍ଲାଣ୍ଟ ହେଇପାରୁଛି . ରେଡ଼ିଏନ୍ସ କ୍ଲିନିକରେ ଦୀର୍ଘ ୧୪ ବର୍ଷ ହେଲାଣି ହେୟାର ଟ୍ରାନ୍ସପ୍ଲାଣ୍ଟ କରାଯାଉଛି ୧୦୦ ପରସେଣ୍ଟ ସକ୍ସେସ ରେଟରେ . ଅନ୍ୟ ମେଟ୍ରୋ ସହର ଅପେକ୍ଷା ରେଡ଼ିଏନ୍ସରେ ଅପେକ୍ଷାକୃତ ସ୍ୱଳ୍ପ ଖର୍ଚ୍ଚରେ ହେୟାର ଟ୍ରାନ୍ସପ୍ଲାଣ୍ଟ କରାଯାଉଛି | ଆପଏଣ୍ଟମେଣ୍ଟ ପାଇଁ ନିମ୍ନଲିଖିତ ନମ୍ବରରେ ଯୋଗାଯୋଗ କରନ୍ତୁ 9238321888 9238122550,2021-04-25,PT1M14S,https://i.ytimg.com/vi/qBKFQ45lX2M/sddefault.jpg?v=6a4ce0cc,Radiance Clinic - Videos,PATIENT_EDUCATION,Other,,,,,,,other education,/videos,MEDIUM,true,false,yt-dlp public metadata merged with official channel RSS
rbnlBSIQSUs,https://www.youtube.com/watch?v=rbnlBSIQSUs,BEST HAIR TRANSPLANT | HAIR TRANSPLANT IN BHUBANESWAR | RADIANCE CLINIC | HAIRFALL ODISHA|,"live testimonial of the various hairloss patients who have been treated at Radiance Hair Transplant Clinic in Bhubaneswar | At the most, people will want to get a good appearance of their face and body by having natural looking fuller hair. It would be great for those with receding hairline or falling hair to get back their normal hair, so that they can regain their looks. This has been very much possible because of",2021-04-17,PT2M18S,https://i.ytimg.com/vi/rbnlBSIQSUs/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
